date_id,date,year,month,quarter,day,day_name,month_name,is_weekday
1033,2024-10-31,2024,10,4,31,Thursday,October,1
1034,2024-11-01,2024,11,4,1,Friday,November,1
1035,2024-11-02,2024,11,4,2,Saturday,November,0
1036,2024-11-03,2024,11,4,3,Sunday,November,0
1037,2024-11-04,2024,11,4,4,Monday,November,1
1038,2024-11-05,2024,11,4,5,Tuesday,November,1
1039,2024-11-06,2024,11,4,6,Wednesday,November,1
1040,2024-11-07,2024,11,4,7,Thursday,November,1
1041,2024-11-08,2024,11,4,8,Friday,November,1
1042,2024-11-09,2024,11,4,9,Saturday,November,0
1043,2024-11-10,2024,11,4,10,Sunday,November,0
1044,2024-11-11,2024,11,4,11,Monday,November,1
1045,2024-11-12,2024,11,4,12,Tuesday,November,1
1046,2024-11-13,2024,11,4,13,Wednesday,November,1
1047,2024-11-14,2024,11,4,14,Thursday,November,1
1048,2024-11-15,2024,11,4,15,Friday,November,1
1049,2024-11-16,2024,11,4,16,Saturday,November,0
1050,2024-11-17,2024,11,4,17,Sunday,November,0
1051,2024-11-18,2024,11,4,18,Monday,November,1
1052,2024-11-19,2024,11,4,19,Tuesday,November,1
1053,2024-11-20,2024,11,4,20,Wednesday,November,1
1054,2024-11-21,2024,11,4,21,Thursday,November,1
1055,2024-11-22,2024,11,4,22,Friday,November,1
1056,2024-11-23,2024,11,4,23,Saturday,November,0
1057,2024-11-24,2024,11,4,24,Sunday,November,0
1058,2024-11-25,2024,11,4,25,Monday,November,1
1059,2024-11-26,2024,11,4,26,Tuesday,November,1
1060,2024-11-27,2024,11,4,27,Wednesday,November,1
1061,2024-11-28,2024,11,4,28,Thursday,November,1
1062,2024-11-29,2024,11,4,29,Friday,November,1
1063,2024-11-30,2024,11,4,30,Saturday,November,0
1064,2024-12-01,2024,12,4,1,Sunday,December,0
1065,2024-12-02,2024,12,4,2,Monday,December,1
1066,2024-12-03,2024,12,4,3,Tuesday,December,1
1067,2024-12-04,2024,12,4,4,Wednesday,December,1
1068,2024-12-05,2024,12,4,5,Thursday,December,1
1069,2024-12-06,2024,12,4,6,Friday,December,1
1070,2024-12-07,2024,12,4,7,Saturday,December,0
1071,2024-12-08,2024,12,4,8,Sunday,December,0
1072,2024-12-09,2024,12,4,9,Monday,December,1
1073,2024-12-10,2024,12,4,10,Tuesday,December,1
1074,2024-12-11,2024,12,4,11,Wednesday,December,1
1075,2024-12-12,2024,12,4,12,Thursday,December,1
1076,2024-12-13,2024,12,4,13,Friday,December,1
1077,2024-12-14,2024,12,4,14,Saturday,December,0
1078,2024-12-15,2024,12,4,15,Sunday,December,0
1079,2024-12-16,2024,12,4,16,Monday,December,1
1080,2024-12-17,2024,12,4,17,Tuesday,December,1
1081,2024-12-18,2024,12,4,18,Wednesday,December,1
1082,2024-12-19,2024,12,4,19,Thursday,December,1
1083,2024-12-20,2024,12,4,20,Friday,December,1
1084,2024-12-21,2024,12,4,21,Saturday,December,0
1085,2024-12-22,2024,12,4,22,Sunday,December,0
1086,2024-12-23,2024,12,4,23,Monday,December,1
1087,2024-12-24,2024,12,4,24,Tuesday,December,1
1088,2024-12-25,2024,12,4,25,Wednesday,December,1
1089,2024-12-26,2024,12,4,26,Thursday,December,1
1090,2024-12-27,2024,12,4,27,Friday,December,1
1091,2024-12-28,2024,12,4,28,Saturday,December,0
1092,2024-12-29,2024,12,4,29,Sunday,December,0
1093,2024-12-30,2024,12,4,30,Monday,December,1
1094,2024-12-31,2024,12,4,31,Tuesday,December,1
1095,2025-01-01,2025,1,1,1,Wednesday,January,1
1096,2025-01-02,2025,1,1,2,Thursday,January,1
1097,2025-01-03,2025,1,1,3,Friday,January,1
1098,2025-01-04,2025,1,1,4,Saturday,January,0
1099,2025-01-05,2025,1,1,5,Sunday,January,0
1100,2025-01-06,2025,1,1,6,Monday,January,1
1101,2025-01-07,2025,1,1,7,Tuesday,January,1
1102,2025-01-08,2025,1,1,8,Wednesday,January,1
1103,2025-01-09,2025,1,1,9,Thursday,January,1
1104,2025-01-10,2025,1,1,10,Friday,January,1
1105,2025-01-11,2025,1,1,11,Saturday,January,0
1106,2025-01-12,2025,1,1,12,Sunday,January,0
1107,2025-01-13,2025,1,1,13,Monday,January,1
1108,2025-01-14,2025,1,1,14,Tuesday,January,1
1109,2025-01-15,2025,1,1,15,Wednesday,January,1
1110,2025-01-16,2025,1,1,16,Thursday,January,1
1111,2025-01-17,2025,1,1,17,Friday,January,1
1112,2025-01-18,2025,1,1,18,Saturday,January,0
1113,2025-01-19,2025,1,1,19,Sunday,January,0
1114,2025-01-20,2025,1,1,20,Monday,January,1
1115,2025-01-21,2025,1,1,21,Tuesday,January,1
1116,2025-01-22,2025,1,1,22,Wednesday,January,1
1117,2025-01-23,2025,1,1,23,Thursday,January,1
1118,2025-01-24,2025,1,1,24,Friday,January,1
1119,2025-01-25,2025,1,1,25,Saturday,January,0
1120,2025-01-26,2025,1,1,26,Sunday,January,0
1121,2025-01-27,2025,1,1,27,Monday,January,1
1122,2025-01-28,2025,1,1,28,Tuesday,January,1
1123,2025-01-29,2025,1,1,29,Wednesday,January,1
1124,2025-01-30,2025,1,1,30,Thursday,January,1
1125,2025-01-31,2025,1,1,31,Friday,January,1
1126,2025-02-01,2025,2,1,1,Saturday,February,0
1127,2025-02-02,2025,2,1,2,Sunday,February,0
1128,2025-02-03,2025,2,1,3,Monday,February,1
1129,2025-02-04,2025,2,1,4,Tuesday,February,1
1130,2025-02-05,2025,2,1,5,Wednesday,February,1
1131,2025-02-06,2025,2,1,6,Thursday,February,1
1132,2025-02-07,2025,2,1,7,Friday,February,1
1133,2025-02-08,2025,2,1,8,Saturday,February,0
1134,2025-02-09,2025,2,1,9,Sunday,February,0
1135,2025-02-10,2025,2,1,10,Monday,February,1
1136,2025-02-11,2025,2,1,11,Tuesday,February,1
1137,2025-02-12,2025,2,1,12,Wednesday,February,1
1138,2025-02-13,2025,2,1,13,Thursday,February,1
1139,2025-02-14,2025,2,1,14,Friday,February,1
1140,2025-02-15,2025,2,1,15,Saturday,February,0
1141,2025-02-16,2025,2,1,16,Sunday,February,0
1142,2025-02-17,2025,2,1,17,Monday,February,1
1143,2025-02-18,2025,2,1,18,Tuesday,February,1
1144,2025-02-19,2025,2,1,19,Wednesday,February,1
1145,2025-02-20,2025,2,1,20,Thursday,February,1
1146,2025-02-21,2025,2,1,21,Friday,February,1
1147,2025-02-22,2025,2,1,22,Saturday,February,0
1148,2025-02-23,2025,2,1,23,Sunday,February,0
1149,2025-02-24,2025,2,1,24,Monday,February,1
1150,2025-02-25,2025,2,1,25,Tuesday,February,1
1151,2025-02-26,2025,2,1,26,Wednesday,February,1
1152,2025-02-27,2025,2,1,27,Thursday,February,1
1153,2025-02-28,2025,2,1,28,Friday,February,1
1154,2025-03-01,2025,3,1,1,Saturday,March,0
1155,2025-03-02,2025,3,1,2,Sunday,March,0
1156,2025-03-03,2025,3,1,3,Monday,March,1
1157,2025-03-04,2025,3,1,4,Tuesday,March,1
1158,2025-03-05,2025,3,1,5,Wednesday,March,1
1159,2025-03-06,2025,3,1,6,Thursday,March,1
1160,2025-03-07,2025,3,1,7,Friday,March,1
1161,2025-03-08,2025,3,1,8,Saturday,March,0
1162,2025-03-09,2025,3,1,9,Sunday,March,0
1163,2025-03-10,2025,3,1,10,Monday,March,1
1164,2025-03-11,2025,3,1,11,Tuesday,March,1
1165,2025-03-12,2025,3,1,12,Wednesday,March,1
1166,2025-03-13,2025,3,1,13,Thursday,March,1
1167,2025-03-14,2025,3,1,14,Friday,March,1
1168,2025-03-15,2025,3,1,15,Saturday,March,0
1169,2025-03-16,2025,3,1,16,Sunday,March,0
1170,2025-03-17,2025,3,1,17,Monday,March,1
1171,2025-03-18,2025,3,1,18,Tuesday,March,1
1172,2025-03-19,2025,3,1,19,Wednesday,March,1
1173,2025-03-20,2025,3,1,20,Thursday,March,1
1174,2025-03-21,2025,3,1,21,Friday,March,1
1175,2025-03-22,2025,3,1,22,Saturday,March,0
1176,2025-03-23,2025,3,1,23,Sunday,March,0
1177,2025-03-24,2025,3,1,24,Monday,March,1
1178,2025-03-25,2025,3,1,25,Tuesday,March,1
1179,2025-03-26,2025,3,1,26,Wednesday,March,1
1180,2025-03-27,2025,3,1,27,Thursday,March,1
1181,2025-03-28,2025,3,1,28,Friday,March,1
1182,2025-03-29,2025,3,1,29,Saturday,March,0
1183,2025-03-30,2025,3,1,30,Sunday,March,0
1184,2025-03-31,2025,3,1,31,Monday,March,1
1185,2025-04-01,2025,4,2,1,Tuesday,April,1
1186,2025-04-02,2025,4,2,2,Wednesday,April,1
1187,2025-04-03,2025,4,2,3,Thursday,April,1
1188,2025-04-04,2025,4,2,4,Friday,April,1
1189,2025-04-05,2025,4,2,5,Saturday,April,0
1190,2025-04-06,2025,4,2,6,Sunday,April,0
1191,2025-04-07,2025,4,2,7,Monday,April,1
1192,2025-04-08,2025,4,2,8,Tuesday,April,1
1193,2025-04-09,2025,4,2,9,Wednesday,April,1
1194,2025-04-10,2025,4,2,10,Thursday,April,1
1195,2025-04-11,2025,4,2,11,Friday,April,1
1196,2025-04-12,2025,4,2,12,Saturday,April,0
1197,2025-04-13,2025,4,2,13,Sunday,April,0
1198,2025-04-14,2025,4,2,14,Monday,April,1
1199,2025-04-15,2025,4,2,15,Tuesday,April,1
1200,2025-04-16,2025,4,2,16,Wednesday,April,1
1201,2025-04-17,2025,4,2,17,Thursday,April,1
1202,2025-04-18,2025,4,2,18,Friday,April,1
1203,2025-04-19,2025,4,2,19,Saturday,April,0
1204,2025-04-20,2025,4,2,20,Sunday,April,0
1205,2025-04-21,2025,4,2,21,Monday,April,1
1206,2025-04-22,2025,4,2,22,Tuesday,April,1
1207,2025-04-23,2025,4,2,23,Wednesday,April,1
1208,2025-04-24,2025,4,2,24,Thursday,April,1
1209,2025-04-25,2025,4,2,25,Friday,April,1
1210,2025-04-26,2025,4,2,26,Saturday,April,0
1211,2025-04-27,2025,4,2,27,Sunday,April,0
1212,2025-04-28,2025,4,2,28,Monday,April,1
1213,2025-04-29,2025,4,2,29,Tuesday,April,1
1214,2025-04-30,2025,4,2,30,Wednesday,April,1
1215,2025-05-01,2025,5,2,1,Thursday,May,1
1216,2025-05-02,2025,5,2,2,Friday,May,1
1217,2025-05-03,2025,5,2,3,Saturday,May,0
1218,2025-05-04,2025,5,2,4,Sunday,May,0
1219,2025-05-05,2025,5,2,5,Monday,May,1
1220,2025-05-06,2025,5,2,6,Tuesday,May,1
1221,2025-05-07,2025,5,2,7,Wednesday,May,1
1222,2025-05-08,2025,5,2,8,Thursday,May,1
1223,2025-05-09,2025,5,2,9,Friday,May,1
1224,2025-05-10,2025,5,2,10,Saturday,May,0
1225,2025-05-11,2025,5,2,11,Sunday,May,0
1226,2025-05-12,2025,5,2,12,Monday,May,1
1227,2025-05-13,2025,5,2,13,Tuesday,May,1
1228,2025-05-14,2025,5,2,14,Wednesday,May,1
1229,2025-05-15,2025,5,2,15,Thursday,May,1
1230,2025-05-16,2025,5,2,16,Friday,May,1
1231,2025-05-17,2025,5,2,17,Saturday,May,0
1232,2025-05-18,2025,5,2,18,Sunday,May,0
1233,2025-05-19,2025,5,2,19,Monday,May,1
1234,2025-05-20,2025,5,2,20,Tuesday,May,1
1235,2025-05-21,2025,5,2,21,Wednesday,May,1
1236,2025-05-22,2025,5,2,22,Thursday,May,1
1237,2025-05-23,2025,5,2,23,Friday,May,1
1238,2025-05-24,2025,5,2,24,Saturday,May,0
1239,2025-05-25,2025,5,2,25,Sunday,May,0
1240,2025-05-26,2025,5,2,26,Monday,May,1
1241,2025-05-27,2025,5,2,27,Tuesday,May,1
1242,2025-05-28,2025,5,2,28,Wednesday,May,1
1243,2025-05-29,2025,5,2,29,Thursday,May,1
1244,2025-05-30,2025,5,2,30,Friday,May,1
1245,2025-05-31,2025,5,2,31,Saturday,May,0
1246,2025-06-01,2025,6,2,1,Sunday,June,0
1247,2025-06-02,2025,6,2,2,Monday,June,1
1248,2025-06-03,2025,6,2,3,Tuesday,June,1
1249,2025-06-04,2025,6,2,4,Wednesday,June,1
1250,2025-06-05,2025,6,2,5,Thursday,June,1
1251,2025-06-06,2025,6,2,6,Friday,June,1
1252,2025-06-07,2025,6,2,7,Saturday,June,0
1253,2025-06-08,2025,6,2,8,Sunday,June,0
1254,2025-06-09,2025,6,2,9,Monday,June,1
1255,2025-06-10,2025,6,2,10,Tuesday,June,1
1256,2025-06-11,2025,6,2,11,Wednesday,June,1
1257,2025-06-12,2025,6,2,12,Thursday,June,1
1258,2025-06-13,2025,6,2,13,Friday,June,1
1259,2025-06-14,2025,6,2,14,Saturday,June,0
1260,2025-06-15,2025,6,2,15,Sunday,June,0
1261,2025-06-16,2025,6,2,16,Monday,June,1
1262,2025-06-17,2025,6,2,17,Tuesday,June,1
1263,2025-06-18,2025,6,2,18,Wednesday,June,1
1264,2025-06-19,2025,6,2,19,Thursday,June,1
1265,2025-06-20,2025,6,2,20,Friday,June,1
1266,2025-06-21,2025,6,2,21,Saturday,June,0
1267,2025-06-22,2025,6,2,22,Sunday,June,0
1268,2025-06-23,2025,6,2,23,Monday,June,1
1269,2025-06-24,2025,6,2,24,Tuesday,June,1
1270,2025-06-25,2025,6,2,25,Wednesday,June,1
1271,2025-06-26,2025,6,2,26,Thursday,June,1
1272,2025-06-27,2025,6,2,27,Friday,June,1
1273,2025-06-28,2025,6,2,28,Saturday,June,0
1274,2025-06-29,2025,6,2,29,Sunday,June,0
1275,2025-06-30,2025,6,2,30,Monday,June,1
1276,2025-07-01,2025,7,3,1,Tuesday,July,1
1277,2025-07-02,2025,7,3,2,Wednesday,July,1
1278,2025-07-03,2025,7,3,3,Thursday,July,1
1279,2025-07-04,2025,7,3,4,Friday,July,1
1280,2025-07-05,2025,7,3,5,Saturday,July,0
1281,2025-07-06,2025,7,3,6,Sunday,July,0
1282,2025-07-07,2025,7,3,7,Monday,July,1
1283,2025-07-08,2025,7,3,8,Tuesday,July,1
1284,2025-07-09,2025,7,3,9,Wednesday,July,1
1285,2025-07-10,2025,7,3,10,Thursday,July,1
1286,2025-07-11,2025,7,3,11,Friday,July,1
1287,2025-07-12,2025,7,3,12,Saturday,July,0
1288,2025-07-13,2025,7,3,13,Sunday,July,0
1289,2025-07-14,2025,7,3,14,Monday,July,1
1290,2025-07-15,2025,7,3,15,Tuesday,July,1
1291,2025-07-16,2025,7,3,16,Wednesday,July,1
1292,2025-07-17,2025,7,3,17,Thursday,July,1
1293,2025-07-18,2025,7,3,18,Friday,July,1
1294,2025-07-19,2025,7,3,19,Saturday,July,0
1295,2025-07-20,2025,7,3,20,Sunday,July,0
1296,2025-07-21,2025,7,3,21,Monday,July,1
1297,2025-07-22,2025,7,3,22,Tuesday,July,1
1298,2025-07-23,2025,7,3,23,Wednesday,July,1
1299,2025-07-24,2025,7,3,24,Thursday,July,1
1300,2025-07-25,2025,7,3,25,Friday,July,1
1301,2025-07-26,2025,7,3,26,Saturday,July,0
1302,2025-07-27,2025,7,3,27,Sunday,July,0
1303,2025-07-28,2025,7,3,28,Monday,July,1
1304,2025-07-29,2025,7,3,29,Tuesday,July,1
1305,2025-07-30,2025,7,3,30,Wednesday,July,1
1306,2025-07-31,2025,7,3,31,Thursday,July,1
1307,2025-08-01,2025,8,3,1,Friday,August,1
1308,2025-08-02,2025,8,3,2,Saturday,August,0
1309,2025-08-03,2025,8,3,3,Sunday,August,0
1310,2025-08-04,2025,8,3,4,Monday,August,1
1311,2025-08-05,2025,8,3,5,Tuesday,August,1
1312,2025-08-06,2025,8,3,6,Wednesday,August,1
1313,2025-08-07,2025,8,3,7,Thursday,August,1
1314,2025-08-08,2025,8,3,8,Friday,August,1
1315,2025-08-09,2025,8,3,9,Saturday,August,0
1316,2025-08-10,2025,8,3,10,Sunday,August,0
1317,2025-08-11,2025,8,3,11,Monday,August,1
1318,2025-08-12,2025,8,3,12,Tuesday,August,1
1319,2025-08-13,2025,8,3,13,Wednesday,August,1
1320,2025-08-14,2025,8,3,14,Thursday,August,1
1321,2025-08-15,2025,8,3,15,Friday,August,1
1322,2025-08-16,2025,8,3,16,Saturday,August,0
1323,2025-08-17,2025,8,3,17,Sunday,August,0
1324,2025-08-18,2025,8,3,18,Monday,August,1
1325,2025-08-19,2025,8,3,19,Tuesday,August,1
1326,2025-08-20,2025,8,3,20,Wednesday,August,1
1327,2025-08-21,2025,8,3,21,Thursday,August,1
1328,2025-08-22,2025,8,3,22,Friday,August,1
1329,2025-08-23,2025,8,3,23,Saturday,August,0
1330,2025-08-24,2025,8,3,24,Sunday,August,0
1331,2025-08-25,2025,8,3,25,Monday,August,1
1332,2025-08-26,2025,8,3,26,Tuesday,August,1
1333,2025-08-27,2025,8,3,27,Wednesday,August,1
1334,2025-08-28,2025,8,3,28,Thursday,August,1
1335,2025-08-29,2025,8,3,29,Friday,August,1
1336,2025-08-30,2025,8,3,30,Saturday,August,0
1337,2025-08-31,2025,8,3,31,Sunday,August,0
1338,2025-09-01,2025,9,3,1,Monday,September,1
1339,2025-09-02,2025,9,3,2,Tuesday,September,1
1340,2025-09-03,2025,9,3,3,Wednesday,September,1
1341,2025-09-04,2025,9,3,4,Thursday,September,1
1342,2025-09-05,2025,9,3,5,Friday,September,1
1343,2025-09-06,2025,9,3,6,Saturday,September,0
1344,2025-09-07,2025,9,3,7,Sunday,September,0
1345,2025-09-08,2025,9,3,8,Monday,September,1
1346,2025-09-09,2025,9,3,9,Tuesday,September,1
1347,2025-09-10,2025,9,3,10,Wednesday,September,1
1348,2025-09-11,2025,9,3,11,Thursday,September,1
1349,2025-09-12,2025,9,3,12,Friday,September,1
1350,2025-09-13,2025,9,3,13,Saturday,September,0
1351,2025-09-14,2025,9,3,14,Sunday,September,0
1352,2025-09-15,2025,9,3,15,Monday,September,1
1353,2025-09-16,2025,9,3,16,Tuesday,September,1
1354,2025-09-17,2025,9,3,17,Wednesday,September,1
1355,2025-09-18,2025,9,3,18,Thursday,September,1
1356,2025-09-19,2025,9,3,19,Friday,September,1
1357,2025-09-20,2025,9,3,20,Saturday,September,0
1358,2025-09-21,2025,9,3,21,Sunday,September,0
1359,2025-09-22,2025,9,3,22,Monday,September,1
1360,2025-09-23,2025,9,3,23,Tuesday,September,1
1361,2025-09-24,2025,9,3,24,Wednesday,September,1
1362,2025-09-25,2025,9,3,25,Thursday,September,1
1363,2025-09-26,2025,9,3,26,Friday,September,1
1364,2025-09-27,2025,9,3,27,Saturday,September,0
1365,2025-09-28,2025,9,3,28,Sunday,September,0
1366,2025-09-29,2025,9,3,29,Monday,September,1
1367,2025-09-30,2025,9,3,30,Tuesday,September,1
1368,2025-10-01,2025,10,4,1,Wednesday,October,1
1369,2025-10-02,2025,10,4,2,Thursday,October,1
1370,2025-10-03,2025,10,4,3,Friday,October,1
1371,2025-10-04,2025,10,4,4,Saturday,October,0
1372,2025-10-05,2025,10,4,5,Sunday,October,0
1373,2025-10-06,2025,10,4,6,Monday,October,1
1374,2025-10-07,2025,10,4,7,Tuesday,October,1
1375,2025-10-08,2025,10,4,8,Wednesday,October,1
1376,2025-10-09,2025,10,4,9,Thursday,October,1
1377,2025-10-10,2025,10,4,10,Friday,October,1
1378,2025-10-11,2025,10,4,11,Saturday,October,0
1379,2025-10-12,2025,10,4,12,Sunday,October,0
1380,2025-10-13,2025,10,4,13,Monday,October,1
1381,2025-10-14,2025,10,4,14,Tuesday,October,1
1382,2025-10-15,2025,10,4,15,Wednesday,October,1
1383,2025-10-16,2025,10,4,16,Thursday,October,1
1384,2025-10-17,2025,10,4,17,Friday,October,1
1385,2025-10-18,2025,10,4,18,Saturday,October,0
1386,2025-10-19,2025,10,4,19,Sunday,October,0
1387,2025-10-20,2025,10,4,20,Monday,October,1
1388,2025-10-21,2025,10,4,21,Tuesday,October,1
1389,2025-10-22,2025,10,4,22,Wednesday,October,1
1390,2025-10-23,2025,10,4,23,Thursday,October,1
1391,2025-10-24,2025,10,4,24,Friday,October,1
1392,2025-10-25,2025,10,4,25,Saturday,October,0
1393,2025-10-26,2025,10,4,26,Sunday,October,0
1394,2025-10-27,2025,10,4,27,Monday,October,1
1395,2025-10-28,2025,10,4,28,Tuesday,October,1
1396,2025-10-29,2025,10,4,29,Wednesday,October,1
1397,2025-10-30,2025,10,4,30,Thursday,October,1
1398,2025-10-31,2025,10,4,31,Friday,October,1
1399,2025-11-01,2025,11,4,1,Saturday,November,0
1400,2025-11-02,2025,11,4,2,Sunday,November,0
1401,2025-11-03,2025,11,4,3,Monday,November,1
1402,2025-11-04,2025,11,4,4,Tuesday,November,1
1403,2025-11-05,2025,11,4,5,Wednesday,November,1
1404,2025-11-06,2025,11,4,6,Thursday,November,1
1405,2025-11-07,2025,11,4,7,Friday,November,1
1406,2025-11-08,2025,11,4,8,Saturday,November,0
1407,2025-11-09,2025,11,4,9,Sunday,November,0
1408,2025-11-10,2025,11,4,10,Monday,November,1
1409,2025-11-11,2025,11,4,11,Tuesday,November,1
1410,2025-11-12,2025,11,4,12,Wednesday,November,1
1411,2025-11-13,2025,11,4,13,Thursday,November,1
1412,2025-11-14,2025,11,4,14,Friday,November,1
1413,2025-11-15,2025,11,4,15,Saturday,November,0
1414,2025-11-16,2025,11,4,16,Sunday,November,0
1415,2025-11-17,2025,11,4,17,Monday,November,1
1416,2025-11-18,2025,11,4,18,Tuesday,November,1
1417,2025-11-19,2025,11,4,19,Wednesday,November,1
1418,2025-11-20,2025,11,4,20,Thursday,November,1
1419,2025-11-21,2025,11,4,21,Friday,November,1
1420,2025-11-22,2025,11,4,22,Saturday,November,0
1421,2025-11-23,2025,11,4,23,Sunday,November,0
1422,2025-11-24,2025,11,4,24,Monday,November,1
1423,2025-11-25,2025,11,4,25,Tuesday,November,1
1424,2025-11-26,2025,11,4,26,Wednesday,November,1
1425,2025-11-27,2025,11,4,27,Thursday,November,1
1426,2025-11-28,2025,11,4,28,Friday,November,1
1427,2025-11-29,2025,11,4,29,Saturday,November,0
1428,2025-11-30,2025,11,4,30,Sunday,November,0
1429,2025-12-01,2025,12,4,1,Monday,December,1
1430,2025-12-02,2025,12,4,2,Tuesday,December,1
1431,2025-12-03,2025,12,4,3,Wednesday,December,1
1432,2025-12-04,2025,12,4,4,Thursday,December,1
1433,2025-12-05,2025,12,4,5,Friday,December,1
1434,2025-12-06,2025,12,4,6,Saturday,December,0
1435,2025-12-07,2025,12,4,7,Sunday,December,0
1436,2025-12-08,2025,12,4,8,Monday,December,1
1437,2025-12-09,2025,12,4,9,Tuesday,December,1
1438,2025-12-10,2025,12,4,10,Wednesday,December,1
1439,2025-12-11,2025,12,4,11,Thursday,December,1
1440,2025-12-12,2025,12,4,12,Friday,December,1
1441,2025-12-13,2025,12,4,13,Saturday,December,0
1442,2025-12-14,2025,12,4,14,Sunday,December,0
1443,2025-12-15,2025,12,4,15,Monday,December,1
1444,2025-12-16,2025,12,4,16,Tuesday,December,1
1445,2025-12-17,2025,12,4,17,Wednesday,December,1
1446,2025-12-18,2025,12,4,18,Thursday,December,1
1447,2025-12-19,2025,12,4,19,Friday,December,1
1448,2025-12-20,2025,12,4,20,Saturday,December,0
1449,2025-12-21,2025,12,4,21,Sunday,December,0
1450,2025-12-22,2025,12,4,22,Monday,December,1
1451,2025-12-23,2025,12,4,23,Tuesday,December,1
1452,2025-12-24,2025,12,4,24,Wednesday,December,1
1453,2025-12-25,2025,12,4,25,Thursday,December,1
1454,2025-12-26,2025,12,4,26,Friday,December,1
1455,2025-12-27,2025,12,4,27,Saturday,December,0
1456,2025-12-28,2025,12,4,28,Sunday,December,0
1457,2025-12-29,2025,12,4,29,Monday,December,1
1458,2025-12-30,2025,12,4,30,Tuesday,December,1
1459,2025-12-31,2025,12,4,31,Wednesday,December,1
1460,2026-01-01,2026,1,1,1,Thursday,January,1
1461,2026-01-02,2026,1,1,2,Friday,January,1
1462,2026-01-03,2026,1,1,3,Saturday,January,0
1463,2026-01-04,2026,1,1,4,Sunday,January,0
1464,2026-01-05,2026,1,1,5,Monday,January,1
1465,2026-01-06,2026,1,1,6,Tuesday,January,1
1466,2026-01-07,2026,1,1,7,Wednesday,January,1
1467,2026-01-08,2026,1,1,8,Thursday,January,1
1468,2026-01-09,2026,1,1,9,Friday,January,1
1469,2026-01-10,2026,1,1,10,Saturday,January,0
1470,2026-01-11,2026,1,1,11,Sunday,January,0
1471,2026-01-12,2026,1,1,12,Monday,January,1
1472,2026-01-13,2026,1,1,13,Tuesday,January,1
1473,2026-01-14,2026,1,1,14,Wednesday,January,1
1474,2026-01-15,2026,1,1,15,Thursday,January,1
1475,2026-01-16,2026,1,1,16,Friday,January,1
1476,2026-01-17,2026,1,1,17,Saturday,January,0
1477,2026-01-18,2026,1,1,18,Sunday,January,0
1478,2026-01-19,2026,1,1,19,Monday,January,1
1479,2026-01-20,2026,1,1,20,Tuesday,January,1
1480,2026-01-21,2026,1,1,21,Wednesday,January,1
1481,2026-01-22,2026,1,1,22,Thursday,January,1
1482,2026-01-23,2026,1,1,23,Friday,January,1
1483,2026-01-24,2026,1,1,24,Saturday,January,0
1484,2026-01-25,2026,1,1,25,Sunday,January,0
1485,2026-01-26,2026,1,1,26,Monday,January,1
1486,2026-01-27,2026,1,1,27,Tuesday,January,1
1487,2026-01-28,2026,1,1,28,Wednesday,January,1
1488,2026-01-29,2026,1,1,29,Thursday,January,1
1489,2026-01-30,2026,1,1,30,Friday,January,1
1490,2026-01-31,2026,1,1,31,Saturday,January,0
1491,2026-02-01,2026,2,1,1,Sunday,February,0
1492,2026-02-02,2026,2,1,2,Monday,February,1
1493,2026-02-03,2026,2,1,3,Tuesday,February,1
1494,2026-02-04,2026,2,1,4,Wednesday,February,1
1495,2026-02-05,2026,2,1,5,Thursday,February,1
1496,2026-02-06,2026,2,1,6,Friday,February,1
1497,2026-02-07,2026,2,1,7,Saturday,February,0
1498,2026-02-08,2026,2,1,8,Sunday,February,0
1499,2026-02-09,2026,2,1,9,Monday,February,1
1500,2026-02-10,2026,2,1,10,Tuesday,February,1
1501,2026-02-11,2026,2,1,11,Wednesday,February,1
1502,2026-02-12,2026,2,1,12,Thursday,February,1
1503,2026-02-13,2026,2,1,13,Friday,February,1
1504,2026-02-14,2026,2,1,14,Saturday,February,0
1505,2026-02-15,2026,2,1,15,Sunday,February,0
1506,2026-02-16,2026,2,1,16,Monday,February,1
1507,2026-02-17,2026,2,1,17,Tuesday,February,1
1508,2026-02-18,2026,2,1,18,Wednesday,February,1
1509,2026-02-19,2026,2,1,19,Thursday,February,1
1510,2026-02-20,2026,2,1,20,Friday,February,1
1511,2026-02-21,2026,2,1,21,Saturday,February,0
1512,2026-02-22,2026,2,1,22,Sunday,February,0
1513,2026-02-23,2026,2,1,23,Monday,February,1
1514,2026-02-24,2026,2,1,24,Tuesday,February,1
1515,2026-02-25,2026,2,1,25,Wednesday,February,1
1516,2026-02-26,2026,2,1,26,Thursday,February,1
1517,2026-02-27,2026,2,1,27,Friday,February,1
1518,2026-02-28,2026,2,1,28,Saturday,February,0
1519,2026-03-01,2026,3,1,1,Sunday,March,0
1520,2026-03-02,2026,3,1,2,Monday,March,1
1521,2026-03-03,2026,3,1,3,Tuesday,March,1
1522,2026-03-04,2026,3,1,4,Wednesday,March,1
1523,2026-03-05,2026,3,1,5,Thursday,March,1
1524,2026-03-06,2026,3,1,6,Friday,March,1
1525,2026-03-07,2026,3,1,7,Saturday,March,0
1526,2026-03-08,2026,3,1,8,Sunday,March,0
1527,2026-03-09,2026,3,1,9,Monday,March,1
1528,2026-03-10,2026,3,1,10,Tuesday,March,1
1529,2026-03-11,2026,3,1,11,Wednesday,March,1
1530,2026-03-12,2026,3,1,12,Thursday,March,1
